Zone_ID,Precipitation,Humidity,Temperature,Wind,Num_Fires,Date
5.0,0.0,39.37794,20.108637,8.978985,0,20170331
6.0,0.0,42.6612,18.945179,13.872773,0,20170331
7.0,0.0014336992,55.958076,18.313576,15.800081,0,20170331
8.0,0.01580145,56.82467,17.8994,15.783488,0,20170331
8.0,0.00012901993,48.815903,17.859213,16.068033,0,20170401
4.0,0.020064473,44.49134,18.966854,16.395166,0,20170401
7.0,0.0,48.580612,18.787846,14.016012,1,20170401
3.0,0.011118938,43.118793,19.993057,10.549099,0,20170401
6.0,0.0,44.34626,18.811005,14.946426,1,20170401
2.0,0.0,35.703827,19.244017,8.615841,4,20170401
5.0,0.0,43.446693,18.68742,10.386866,0,20170401
1.0,0.0,43.13335,19.209908,11.810319,3,20170401
8.0,0.041082148,61.270023,12.747924,21.461735,0,20170402
4.0,0.043962866,58.10755,14.553008,19.636972,0,20170402
7.0,0.009325084,70.190025,13.990617,16.794485,0,20170402
3.0,0.0010287641,65.17073,13.862921,14.5126295,0,20170402
6.0,0.0,63.82184,15.182931,15.938968,0,20170402
2.0,0.0,48.47616,13.005313,14.044761,2,20170402
5.0,0.0,58.669044,14.443344,13.925768,0,20170402
1.0,0.0,52.133217,14.895669,15.478223,0,20170402
1.0,20.050198,81.88296,10.044088,11.391471,0,20170403
2.0,22.59715,86.79135,8.548018,7.0374007,0,20170403
3.0,30.395468,74.08786,13.062526,8.502835,0,20170403
4.0,29.248632,67.598,14.227309,9.683938,0,20170403
5.0,16.70312,78.30325,10.96865,7.4570317,0,20170403
6.0,17.599886,73.406235,12.755845,9.108575,0,20170403
7.0,25.378267,72.99768,13.357281,8.710934,0,20170403
8.0,22.623075,72.772804,12.678301,12.7078905,0,20170403
1.0,1.5781535,74.688446,11.814637,9.80681,0,20170404
2.0,1.612951,84.94841,9.276946,10.388647,0,20170404
3.0,7.4695106,88.64923,11.222654,10.6941,0,20170404
4.0,13.03432,79.78753,12.634789,10.412311,0,20170404
5.0,7.552709,76.00546,11.587719,7.070927,0,20170404
6.0,10.1078,90.42808,10.387842,8.294713,0,20170404
7.0,14.795997,93.29227,10.3714695,10.812399,0,20170404
8.0,19.190237,84.12792,11.671346,12.884731,0,20170404
1.0,0.35708246,68.041176,13.800543,8.734536,0,20170405
2.0,2.2882698,69.446236,12.754706,5.563437,0,20170405
3.0,2.8517072,73.67301,14.454911,7.158096,0,20170405
4.0,6.4061785,71.94506,14.178228,13.381342,0,20170405
5.0,0.17668934,66.84037,14.226074,6.8143435,0,20170405
6.0,2.4002647,72.81285,13.635381,7.4825077,0,20170405
7.0,6.164244,73.92809,13.944355,8.82731,0,20170405
8.0,8.71574,73.964424,13.089603,13.480232,0,20170405
1.0,1.6528767,56.94785,16.31559,12.403046,0,20170406
2.0,1.843391,62.459053,14.471233,9.194618,0,20170406
3.0,2.6870737,69.32136,16.02497,9.429319,0,20170406
4.0,0.37167788,57.770267,16.84002,8.548015,0,20170406
5.0,0.7115439,53.22406,16.616793,9.708123,0,20170406
6.0,3.3549163,62.299133,15.452769,10.333523,0,20170406
7.0,5.0362372,68.16725,15.827119,11.098722,0,20170406
8.0,1.4972453,60.066242,16.03965,10.769112,0,20170406
1.0,0.8980586,61.16733,13.973538,16.307096,0,20170407
2.0,0.28071013,59.984062,13.683327,8.645097,0,20170407
3.0,0.16481163,66.52818,15.631983,9.135257,0,20170407
4.0,0.042079132,62.961994,16.063744,9.121209,0,20170407
5.0,4.096077,62.74305,14.209936,9.660883,0,20170407
6.0,1.5697929,63.959652,13.861118,11.081744,0,20170407
7.0,3.2481916,64.55715,15.277763,9.974408,0,20170407
8.0,0.24650393,62.21452,14.837233,10.5887985,0,20170407
8.0,0.66984797,58.227314,14.847472,9.542519,0,20170408
4.0,0.033183668,64.18469,15.045829,8.318118,0,20170408
7.0,2.1069958,45.771873,16.450443,11.274748,0,20170408
3.0,0.6636733,57.922695,16.44043,8.759094,0,20170408
6.0,0.457053,38.506523,16.272484,11.879512,0,20170408
2.0,0.11574493,45.10394,14.837149,8.913223,2,20170408
5.0,0.016876379,38.465153,16.56492,9.197914,0,20170408
1.0,0.07038398,38.48805,16.528769,10.271577,0,20170408
1.0,0.0,46.93519,16.82635,9.845958,0,20170409
2.0,0.0,44.712082,16.014318,11.717997,0,20170409
3.0,0.0073533366,50.320858,17.052212,15.61463,0,20170409
4.0,0.007980011,55.330685,15.5088005,9.878202,0,20170409
5.0,0.0,44.00186,16.903679,8.858485,0,20170409
6.0,0.0,50.839954,16.832165,12.785988,0,20170409
7.0,0.0,49.517483,17.427692,16.925833,0,20170409
8.0,0.006099894,53.6223,14.657851,16.895372,0,20170409
8.0,0.0072458163,46.75903,16.0321,9.274443,0,20170410
4.0,0.010816109,46.275055,16.551035,8.147095,0,20170410
7.0,0.0,45.020096,17.936764,10.816159,0,20170410
3.0,0.0035610688,43.432796,17.756948,9.257368,0,20170410
6.0,0.0,49.942154,17.124638,9.048643,0,20170410
2.0,0.0,42.285007,16.689054,7.1947193,2,20170410
5.0,0.0,46.10027,17.51646,8.632183,0,20170410
1.0,0.0,44.944798,17.791475,9.693778,1,20170410
8.0,0.0,57.972828,16.85634,12.544749,0,20170411
4.0,0.0,61.391354,16.390806,12.586923,0,20170411
7.0,0.00059764343,53.756615,17.9481,12.328728,0,20170411
3.0,5.356299e-05,63.81365,16.566326,9.197783,0,20170411
6.0,0.0077338717,48.37213,18.194613,10.605754,0,20170411
2.0,0.0074602207,55.162434,16.36706,8.2543545,0,20170411
5.0,0.00042170612,48.65646,18.672358,9.959891,1,20170411
1.0,0.0,55.190853,18.011766,11.754153,0,20170411
1.0,0.0,47.299946,19.094976,14.187352,0,20170412
2.0,0.27361843,53.64988,17.175882,9.542526,0,20170412
3.0,0.09048068,67.901855,17.58324,9.348888,0,20170412
4.0,0.0006127011,69.434746,17.353561,10.306766,0,20170412
5.0,0.0,45.32881,19.26033,10.094387,0,20170412
6.0,0.08049815,47.516266,18.688154,12.015003,0,20170412
7.0,0.32632664,57.176285,18.473059,11.137387,0,20170412
8.0,0.0059708743,64.76081,17.86182,10.149655,0,20170412
1.0,0.87414753,59.42856,17.801603,12.887647,0,20170413
2.0,0.30094576,60.211205,16.33165,9.0417,0,20170413
3.0,0.968746,73.45068,16.765812,11.402621,0,20170413
4.0,1.2646843,70.65762,16.59738,14.53172,0,20170413
5.0,2.5444372,49.483448,19.808706,9.008079,0,20170413
6.0,0.23999538,48.93251,19.811474,11.802117,0,20170413
7.0,2.1439166,62.37105,17.856348,14.436627,0,20170413
8.0,3.273517,67.342575,17.191471,13.614962,0,20170413
8.0,0.007069763,57.802486,18.348215,13.467138,0,20170414
4.0,0.023052061,60.363262,17.955849,13.920451,1,20170414
7.0,0.37707582,54.24719,19.311365,13.938228,0,20170414
3.0,0.025193771,66.43602,17.656754,9.588939,0,20170414
6.0,0.4148881,46.421375,20.235064,12.631185,0,20170414
2.0,0.018281283,56.137962,17.838549,8.063173,0,20170414
5.0,0.06084633,45.77063,20.779144,9.182594,0,20170414
1.0,0.014507443,52.46165,19.541822,12.388531,0,20170414
1.0,0.0,41.994404,19.923733,10.110406,0,20170415
2.0,0.008803602,42.56563,19.095741,7.6674995,0,20170415
3.0,0.016150095,48.77589,20.326199,7.7667756,0,20170415
4.0,0.007677125,37.40615,20.578186,8.272385,0,20170415
5.0,0.0,41.246002,20.618408,9.936699,0,20170415
6.0,0.0,45.245564,20.582895,9.816908,0,20170415
7.0,3.4354966e-07,46.059944,20.591286,9.764473,0,20170415
8.0,0.0,40.509247,19.97628,10.9427395,0,20170415
8.0,0.0,68.445305,17.072351,16.129482,0,20170416
4.0,0.0,71.833916,16.968336,16.23597,0,20170416
7.0,0.0,62.028744,17.254278,15.35149,0,20170416
3.0,0.0,71.65728,17.20243,10.261315,0,20170416
6.0,0.0,54.30387,18.161638,15.775546,0,20170416
2.0,0.0,66.244316,15.016962,8.987637,1,20170416
5.0,0.00031210063,56.49066,18.013578,8.239753,0,20170416
1.0,0.098136604,67.22753,16.07412,10.70772,0,20170416
1.0,8.242841,65.47917,16.179007,17.536594,0,20170417
2.0,15.911319,69.98625,14.049295,15.162161,0,20170417
3.0,10.278,78.00186,16.10901,15.69566,0,20170417
4.0,2.393522,81.11735,15.478525,17.883137,0,20170417
5.0,5.0050583,62.529907,15.973684,15.89082,0,20170417
6.0,1.943283,66.11559,15.435743,15.123658,0,20170417
7.0,2.717814,64.37459,16.756353,15.298757,0,20170417
8.0,2.9780214,76.389755,15.92494,17.315561,0,20170417
8.0,0.005538082,68.402756,16.896296,17.80752,0,20170418
4.0,0.0069612386,67.83838,17.683588,16.018429,0,20170418
7.0,0.16765195,64.363976,17.029312,14.129844,0,20170418
3.0,0.2716748,69.899925,17.46747,11.57654,0,20170418
6.0,0.0073064445,62.72455,16.818256,13.635598,0,20170418
2.0,0.49511304,58.89737,15.356819,12.158476,1,20170418
5.0,0.005292155,61.067505,16.667059,11.136755,0,20170418
1.0,0.32419768,63.12226,16.005451,13.430655,0,20170418
1.0,3.3921173,84.532104,10.604707,12.132352,0,20170419
2.0,0.8937066,80.50404,10.279626,13.93628,0,20170419
3.0,0.24886167,76.71249,14.029267,17.889696,0,20170419
4.0,0.21393418,73.3638,14.355353,17.969343,0,20170419
5.0,2.3220465,84.68311,9.567247,11.172428,0,20170419
6.0,0.28153026,79.875206,11.22029,16.307335,0,20170419
7.0,0.61853015,70.92677,14.153055,17.216314,0,20170419
8.0,0.14024396,70.8468,15.180787,20.368174,0,20170419
1.0,2.0843766,40.15952,11.483818,11.914288,0,20170420
2.0,2.2127657,40.002903,9.964306,7.928641,0,20170420
3.0,0.9026528,41.18633,12.266194,12.839167,0,20170420
4.0,0.10896097,45.160927,12.012842,15.873216,0,20170420
5.0,1.5097153,40.039097,11.506413,12.241991,0,20170420
6.0,0.57513285,41.501225,11.490076,16.281715,0,20170420
7.0,0.15590952,40.84768,12.394525,18.183487,0,20170420
8.0,0.2536343,44.23159,11.466779,15.649356,0,20170420
1.0,1.6091508,49.17663,9.175416,12.562069,0,20170421
2.0,0.594904,46.023422,8.219478,9.517498,0,20170421
3.0,0.8530461,40.665115,11.474316,11.290895,0,20170421
4.0,0.33217108,45.334812,11.222687,15.033704,0,20170421
5.0,1.8497436,48.942223,9.105536,12.351704,0,20170421
6.0,0.61215115,46.847454,9.371307,17.325905,0,20170421
7.0,0.2329566,44.024975,10.571876,15.631662,0,20170421
8.0,0.26036474,46.412025,9.685467,14.536254,0,20170421
1.0,0.019397462,32.590397,12.298831,9.704489,0,20170422
2.0,0.07394002,29.456985,10.551693,8.2770605,0,20170422
3.0,0.18225862,39.413193,11.918144,14.621887,0,20170422
4.0,1.3058279,53.472496,11.015678,18.238014,0,20170422
5.0,0.22374266,31.052605,12.339887,10.720774,0,20170422
6.0,0.3836784,35.85206,11.884791,14.24826,0,20170422
7.0,0.084477544,36.385323,12.47487,16.588501,0,20170422
8.0,0.6321074,48.598206,10.808959,18.885023,0,20170422
8.0,0.0,59.60449,15.0934105,15.044491,0,20170423
4.0,0.0,63.215946,14.951391,15.546207,0,20170423
7.0,0.0,50.133446,16.30333,13.998675,0,20170423
3.0,0.0,57.66063,15.386348,11.76658,0,20170423
6.0,0.0,39.22936,17.279278,9.397063,0,20170423
2.0,0.0,45.769405,14.740087,9.793252,0,20170423
5.0,0.0,37.41448,17.786238,10.519548,0,20170423
1.0,0.0,47.561028,15.625031,14.073398,1,20170423
8.0,0.0,59.439175,16.53945,12.36151,0,20170424
4.0,0.0,58.238304,17.040922,12.045652,0,20170424
7.0,5.5978444e-06,57.99674,17.686876,10.16721,2,20170424
3.0,0.005304014,55.41124,17.719707,9.564443,0,20170424
6.0,8.461869e-06,55.959736,17.142586,9.946672,1,20170424
2.0,0.012571392,47.268448,16.884039,7.2483273,0,20170424
5.0,0.0,51.144543,17.297672,9.068561,0,20170424
1.0,0.0,48.46869,17.615372,10.450159,0,20170424
8.0,0.023121731,61.64259,15.392345,19.076061,0,20170425
4.0,0.014056241,60.765102,16.57807,20.119596,0,20170425
7.0,0.00059764343,58.14902,16.796804,13.813878,0,20170425
3.0,0.00033053078,56.50396,17.902712,10.916604,0,20170425
6.0,0.0077338717,51.389793,16.781221,13.668311,0,20170425
2.0,0.0074698096,42.553677,17.978743,8.106392,1,20170425
5.0,0.00042170612,49.095116,18.126682,10.051282,0,20170425
1.0,0.0,52.193153,18.432486,10.626108,1,20170425
8.0,0.0044009243,66.76899,17.726831,15.355443,0,20170426
4.0,0.0031755236,60.953945,19.472313,17.403997,0,20170426
7.0,0.0,67.33212,17.833437,11.228939,1,20170426
3.0,0.0,58.684383,20.066544,9.130345,0,20170426
6.0,0.0,60.724113,17.89664,11.837237,0,20170426
2.0,0.0,44.79952,20.020203,8.571339,0,20170426
5.0,0.0,50.802235,19.217016,9.654615,0,20170426
1.0,0.0,44.44912,20.307484,10.725865,0,20170426
8.0,0.0002861792,48.537052,20.872429,15.272282,0,20170427
4.0,0.004422083,45.00928,22.179817,15.663366,0,20170427
7.0,0.009325084,55.88759,20.901,11.121189,0,20170427
3.0,0.0083821,41.526688,23.204899,8.771487,0,20170427
6.0,0.0,52.42275,20.5439,9.802307,0,20170427
2.0,0.0,37.028538,22.773481,8.455943,1,20170427
5.0,0.0,51.338146,20.81871,8.5658655,0,20170427
1.0,0.0,45.60047,22.347935,9.961217,1,20170427
8.0,0.0,46.57684,21.484722,19.596395,0,20170428
4.0,0.0,44.828934,22.565805,17.470688,0,20170428
7.0,0.0,52.801487,21.7917,10.906931,0,20170428
3.0,0.0,38.17921,23.393152,11.865747,0,20170428
6.0,0.0,51.916893,20.808369,11.354584,0,20170428
2.0,0.0,36.36482,23.292412,10.223605,1,20170428
5.0,0.0,46.194927,22.274189,9.154723,0,20170428
1.0,0.0,41.099693,23.256931,12.739664,1,20170428
8.0,0.0,72.93645,17.845385,21.360981,0,20170429
4.0,0.0,78.205154,16.237106,18.961956,0,20170429
7.0,0.0,65.767044,19.29619,10.366989,0,20170429
3.0,0.0,77.87064,17.339922,8.8368845,0,20170429
6.0,0.0,61.409504,18.365334,11.523969,1,20170429
2.0,0.0,61.885887,17.59729,11.0624695,0,20170429
5.0,0.016725771,68.79042,16.275747,12.113424,0,20170429
1.0,0.26903912,72.84162,16.7768,11.114659,0,20170429
8.0,0.40770203,71.64821,14.275428,17.19895,0,20170430
4.0,0.2908406,71.1081,14.326316,15.615841,0,20170430
7.0,0.6172647,66.43728,15.762667,15.48973,0,20170430
3.0,2.9244707,79.350685,14.55701,11.33559,0,20170430
6.0,0.2027336,51.963573,16.671,14.605014,0,20170430
2.0,0.121219605,62.28477,15.686119,10.303943,1,20170430
5.0,0.90917736,50.69883,17.746197,11.618861,0,20170430
1.0,0.7592365,54.66978,17.973213,13.065496,0,20170430
8.0,0.0,59.651382,17.56407,14.998721,0,20170501
4.0,0.0,62.017963,17.628386,13.834826,0,20170501
7.0,0.0122853415,54.307888,18.593763,12.106932,0,20170501
3.0,0.69591165,62.72884,17.465883,9.791055,1,20170501
6.0,0.0,46.791275,19.059525,10.701148,0,20170501
2.0,0.20676929,48.757458,17.636232,8.363425,0,20170501
5.0,0.0,42.502888,19.460844,9.302466,1,20170501
1.0,0.0012422611,47.660072,18.30977,13.291935,0,20170501
1.0,0.0,53.43621,18.741432,11.608457,0,20170502
2.0,0.0,56.8137,17.54012,8.037402,0,20170502
3.0,0.009173375,63.04131,18.435946,9.8025255,0,20170502
4.0,0.0,60.72795,18.301546,15.138762,0,20170502
5.0,0.0,47.39706,19.52002,8.701473,0,20170502
6.0,0.0,49.053265,19.152412,10.294338,0,20170502
7.0,0.00090133544,54.064144,19.268682,12.456665,0,20170502
8.0,0.00015690587,58.345825,18.69839,15.047596,0,20170502
1.0,0.0014607054,51.830994,19.399864,12.306673,0,20170503
2.0,0.01603827,55.697243,18.163168,7.8591356,0,20170503
3.0,0.00014464346,64.00811,18.235268,7.3357797,0,20170503
4.0,0.04734302,67.46927,17.640293,9.4654665,0,20170503
5.0,0.0,50.31484,19.631556,9.277147,0,20170503
6.0,0.0,47.626526,19.198175,8.681647,0,20170503
7.0,0.0,52.88371,19.568829,8.629317,0,20170503
8.0,0.030967277,63.25584,18.018454,8.734084,0,20170503
8.0,0.007899058,47.875694,19.777637,14.602742,0,20170504
4.0,0.009872198,46.47892,20.524277,10.901856,0,20170504
7.0,1.6647856e-08,44.078957,20.039595,12.086713,1,20170504
3.0,0.0036428603,52.573334,19.788782,9.194937,0,20170504
6.0,0.0,39.239307,19.802933,10.66321,0,20170504
2.0,0.0059421165,31.468388,19.351637,7.4731746,0,20170504
5.0,0.0,33.302933,20.139875,9.21617,0,20170504
1.0,0.0,34.543266,20.213497,10.757825,0,20170504
8.0,0.021119278,42.06484,23.110968,13.462425,0,20170505
4.0,0.016850106,40.93012,24.291256,10.624601,0,20170505
7.0,0.0,40.413643,23.627062,11.775596,0,20170505
3.0,0.000349402,39.213043,24.328959,7.968117,0,20170505
6.0,0.0,37.553204,22.54388,10.888192,0,20170505
2.0,0.0,32.046604,23.094194,6.9073668,0,20170505
5.0,0.0,37.029076,22.41888,10.149945,0,20170505
1.0,0.0,32.1925,23.371454,9.678621,1,20170505
8.0,0.024289919,50.21139,20.691916,14.725345,0,20170506
4.0,0.003103721,51.523514,22.13124,16.96607,0,20170506
7.0,0.022671143,44.141888,21.737381,11.206297,0,20170506
3.0,0.012821385,41.33986,23.360588,10.131591,0,20170506
6.0,0.0,40.19914,21.06994,11.510766,1,20170506
2.0,0.0,35.522175,23.35105,7.9044595,0,20170506
5.0,0.0,40.25096,21.40177,8.856217,0,20170506
1.0,0.0,37.628113,22.790163,8.999726,0,20170506
8.0,0.030748572,51.950817,18.717459,22.433218,0,20170507
4.0,0.0040949415,52.54218,18.46485,20.925705,0,20170507
7.0,0.15626922,50.03162,19.163933,22.501596,0,20170507
3.0,0.38814175,60.171303,18.149725,18.979204,1,20170507
6.0,0.0023004166,43.71003,21.11513,18.598745,0,20170507
2.0,0.5420676,56.25416,15.673128,14.167885,0,20170507
5.0,0.006869357,45.46977,19.676765,12.4354725,0,20170507
1.0,0.24894309,57.617134,17.126558,11.110677,0,20170507
8.0,0.0,61.522408,18.146954,15.845132,0,20170508
4.0,0.0,62.252274,18.09492,15.338077,0,20170508
7.0,0.0,54.974976,18.695757,18.318596,0,20170508
3.0,0.0,62.99631,18.163113,12.578204,0,20170508
6.0,0.0,48.28631,19.115011,15.286042,0,20170508
2.0,0.004183904,52.913506,16.846043,11.655428,0,20170508
5.0,0.0,51.32801,18.309528,11.199227,1,20170508
1.0,0.042141702,54.869545,18.198622,15.32552,0,20170508
1.0,1.692483,64.0016,17.260988,12.492231,0,20170509
2.0,3.868521,72.68806,14.725332,9.514689,0,20170509
3.0,3.4779344,83.738045,15.647332,11.912941,0,20170509
4.0,0.5909,71.92877,16.480299,19.385538,0,20170509
5.0,0.044188898,58.758224,17.872765,9.175157,0,20170509
6.0,0.19045317,66.32972,16.882938,9.537455,0,20170509
7.0,1.1365178,74.257805,16.002918,10.592005,0,20170509
8.0,0.3831092,71.77396,16.432228,17.458134,0,20170509
8.0,0.14351201,53.632412,18.946863,15.472038,0,20170510
4.0,0.2603093,53.989395,20.112463,14.005472,0,20170510
7.0,0.27865672,54.26131,20.063923,11.971714,1,20170510
3.0,0.51335627,52.67999,20.412462,8.264128,0,20170510
6.0,1.4778441,50.37241,19.594313,13.16105,0,20170510
2.0,0.06440224,45.159733,19.594244,6.3265967,0,20170510
5.0,4.351496,45.935123,19.847986,9.591803,0,20170510
1.0,1.7506019,46.012764,19.96223,9.027766,0,20170510
1.0,0.10666965,53.261074,21.910168,6.1591325,0,20170511
2.0,0.037923172,47.993008,20.289972,7.5736003,0,20170511
3.0,0.0021279722,60.65298,19.74913,14.311324,0,20170511
4.0,0.009119871,51.39935,20.074844,32.3691,0,20170511
5.0,0.034515858,55.818153,20.172817,6.4211316,0,20170511
6.0,0.027228782,53.701828,19.568373,12.833135,0,20170511
7.0,0.009922727,63.916798,18.439196,12.559707,0,20170511
8.0,0.013634811,57.852894,17.669746,24.886642,0,20170511
8.0,0.447073,45.222637,27.713808,10.034496,0,20170512
4.0,0.6136984,44.959995,28.033876,10.392331,0,20170512
7.0,0.013018222,47.058437,27.602882,8.186306,0,20170512
3.0,0.008946084,48.734863,27.723791,8.282395,0,20170512
6.0,0.007917696,46.06544,26.741661,8.420104,0,20170512
2.0,0.015619095,37.61601,27.9254,6.7879853,1,20170512
5.0,0.019708822,39.539364,26.64119,7.1203246,0,20170512
1.0,0.076349795,39.42238,27.22557,7.3270884,0,20170512
1.0,0.0,46.303272,23.629827,9.632771,0,20170513
2.0,0.0,48.528576,22.677692,7.2277217,0,20170513
3.0,0.0,68.93669,22.297035,9.187812,0,20170513
4.0,0.0,58.02178,22.612366,15.476881,0,20170513
5.0,0.0,40.664543,24.714146,7.0350065,0,20170513
6.0,0.0,47.705837,24.28994,9.2744665,0,20170513
7.0,0.0,57.669033,23.413921,12.124653,0,20170513
8.0,0.0,57.431923,23.14868,15.189557,0,20170513
8.0,0.0,46.43486,23.091974,12.83543,0,20170514
4.0,0.0,53.660824,22.328226,13.478514,0,20170514
7.0,1.6647856e-08,44.474968,23.598839,11.103744,1,20170514
3.0,0.0036428603,57.425083,21.964409,9.008694,0,20170514
6.0,0.0,34.090412,23.699305,8.783159,1,20170514
2.0,0.0059421165,38.83393,22.961636,7.166374,0,20170514
5.0,0.0,30.532484,24.67364,7.8811474,1,20170514
1.0,0.0,37.669685,23.986837,10.679706,0,20170514
1.0,0.0,49.2972,23.322144,10.582412,0,20170515
2.0,0.0,52.732834,21.282145,7.493126,0,20170515
3.0,0.0,66.69961,20.917469,9.859365,0,20170515
4.0,0.0,54.11891,21.093067,13.798567,0,20170515
5.0,0.0,41.35667,24.618347,8.445791,0,20170515
6.0,0.0,43.59106,23.342966,10.228357,0,20170515
7.0,0.0,53.16262,22.694468,13.714256,0,20170515
8.0,0.0,53.179016,21.66431,14.305213,0,20170515
8.0,1.1053889,72.7917,18.597355,12.109707,0,20170516
4.0,0.38738808,75.008766,18.580667,12.189948,0,20170516
7.0,3.867761,69.6329,18.68991,13.431856,0,20170516
3.0,1.69628,74.85883,18.924238,8.750569,0,20170516
6.0,1.0649102,63.76045,18.474329,16.437681,0,20170516
2.0,0.3595168,65.926674,17.624994,10.867768,1,20170516
5.0,0.6514421,63.315815,18.800234,12.694988,0,20170516
1.0,0.268196,66.57642,18.50194,12.449708,0,20170516
1.0,4.275733,48.20616,21.311218,13.627695,0,20170517
2.0,2.513493,52.95865,19.382727,13.0658,0,20170517
3.0,12.301589,69.455826,20.205568,10.694307,0,20170517
4.0,13.857947,75.12019,18.841442,14.636866,0,20170517
5.0,1.5408559,46.68508,21.562714,11.774281,0,20170517
6.0,8.890629,49.662224,21.047817,15.972286,0,20170517
7.0,10.8776655,60.067352,21.186216,14.609048,0,20170517
8.0,16.230787,71.76129,18.956043,14.045126,0,20170517
1.0,1.2208874,46.95393,21.14632,12.840615,0,20170518
2.0,2.197253,50.625935,19.813177,10.323434,0,20170518
3.0,1.4077183,68.383934,20.713142,8.217977,0,20170518
4.0,2.8313181,63.97531,20.208399,12.6057825,0,20170518
5.0,2.6199117,45.427837,21.73684,9.561494,0,20170518
6.0,0.13102615,46.104618,21.202662,12.379379,0,20170518
7.0,0.9593641,55.52562,21.338171,11.589393,0,20170518
8.0,9.825069,64.38917,19.19041,13.161092,0,20170518
8.0,1.4113568,41.794666,21.683325,15.18872,0,20170519
4.0,1.5318351,42.746933,22.421219,12.302103,0,20170519
7.0,0.16956565,37.486507,23.053373,13.183991,0,20170519
3.0,1.3546488,39.442135,23.313374,8.245104,0,20170519
6.0,0.0,31.026407,23.403818,13.18729,0,20170519
2.0,0.014785179,31.971256,22.286228,7.7142925,1,20170519
5.0,0.0,32.137142,23.849386,8.860383,0,20170519
1.0,0.0,38.13461,23.40053,10.396644,0,20170519
8.0,0.0,68.50379,20.799469,18.953262,0,20170520
4.0,0.0,73.28445,20.194054,20.136625,0,20170520
7.0,0.0,60.1829,21.637495,16.348667,0,20170520
3.0,0.0,73.392975,20.65951,12.722442,0,20170520
6.0,0.0,51.481716,22.962038,13.261139,0,20170520
2.0,0.0061023855,62.898018,19.306067,10.370534,0,20170520
5.0,0.0,45.1305,23.394,9.524545,0,20170520
1.0,0.07556405,57.410892,21.051493,13.255972,1,20170520
