Zone_ID,Precipitation,Humidity,Temperature,Wind,Num_Fires,Date
1.0,11.192965,59.89697,10.027165,9.897031,0,20140325
2.0,15.478304,71.95929,7.7809267,8.34343,0,20140325
3.0,11.86741,66.276405,10.784132,9.7428465,0,20140325
4.0,11.384485,61.94835,11.087679,7.5332265,0,20140325
5.0,4.48298,55.830494,11.510467,8.299964,0,20140325
6.0,2.7384653,56.769993,11.319015,10.264831,0,20140325
7.0,9.886677,65.35179,10.340577,11.399933,0,20140325
8.0,9.607108,64.83347,10.515329,12.195181,0,20140325
1.0,8.780284,66.23023,11.085643,11.552342,0,20140326
2.0,7.365012,75.376656,9.191829,9.368899,0,20140326
3.0,4.932744,62.071877,13.125556,11.434275,0,20140326
4.0,7.8886375,62.12939,13.376513,13.340294,0,20140326
5.0,1.6333377,59.34076,12.709619,10.910774,0,20140326
6.0,0.80398923,59.36018,12.956327,11.761424,0,20140326
7.0,2.2008696,58.46798,13.082235,15.145404,0,20140326
8.0,7.213073,62.089775,12.71647,18.204021,0,20140326
1.0,15.657366,74.84406,9.825237,17.40436,0,20140327
2.0,12.569621,70.03565,9.164676,12.091532,0,20140327
3.0,11.882449,60.45713,12.913337,11.877818,0,20140327
4.0,14.499941,61.747818,12.458377,14.153166,0,20140327
5.0,11.460447,65.23871,12.145104,11.097616,0,20140327
6.0,31.277752,60.913788,12.985674,15.57423,0,20140327
7.0,21.147131,56.06624,12.999086,16.267483,0,20140327
8.0,11.423518,63.86757,11.949942,23.864151,0,20140327
1.0,17.730059,90.63194,8.900476,7.664553,0,20140328
2.0,30.478828,93.94766,7.0954046,6.2311864,0,20140328
3.0,31.297812,90.25566,9.95175,13.904359,0,20140328
4.0,11.663094,86.220276,10.200236,14.478867,0,20140328
5.0,8.228787,90.01322,9.024202,7.5813937,0,20140328
6.0,5.440226,86.14519,10.008921,10.70102,0,20140328
7.0,19.666622,82.9196,10.634107,16.778591,0,20140328
8.0,9.864443,86.21468,10.543266,18.21023,0,20140328
1.0,1.8999405,52.19695,14.822013,16.452225,0,20140329
2.0,3.7528317,58.344055,12.867738,12.668438,0,20140329
3.0,6.965075,67.06365,14.528584,9.843314,0,20140329
4.0,2.143212,69.36832,14.559321,9.053717,0,20140329
5.0,0.9861863,52.664146,15.237388,12.54608,0,20140329
6.0,2.2494743,51.81583,14.768563,17.403349,0,20140329
7.0,6.8974385,54.43171,15.418527,14.175909,0,20140329
8.0,3.894057,66.496185,14.452667,9.56504,0,20140329
1.0,0.012195336,46.09603,15.865235,8.478019,0,20140330
2.0,0.010116319,49.665817,14.607633,7.6038246,0,20140330
3.0,0.007934138,49.558723,16.606148,11.786878,0,20140330
4.0,0.004435812,51.495766,15.910645,15.7002945,0,20140330
5.0,0.0005256678,47.81341,16.3047,8.440535,0,20140330
6.0,0.008222105,51.039494,15.989609,8.993272,0,20140330
7.0,0.00087698497,51.21379,16.245651,11.520383,0,20140330
8.0,0.00012901993,53.25766,14.526213,17.38676,0,20140330
1.0,0.0,47.821056,17.074812,9.812935,0,20140331
2.0,0.0,52.92087,15.22286,6.6068144,0,20140331
3.0,0.009473549,65.7469,15.534589,9.240884,0,20140331
4.0,0.005773812,70.49645,14.474638,14.481368,0,20140331
5.0,0.0,44.20423,17.50178,6.613853,0,20140331
6.0,0.0,46.389935,16.978737,7.9154468,0,20140331
7.0,0.0012556193,54.524033,16.729284,10.859145,0,20140331
8.0,0.012762882,66.87958,14.728203,12.324034,0,20140331
1.0,0.0,58.708496,16.06867,13.078024,0,20140401
2.0,0.004826864,65.67637,14.727301,7.9678288,0,20140401
3.0,0.005468633,72.462616,15.024568,9.949799,0,20140401
4.0,0.0076849274,74.92642,14.604385,15.137024,0,20140401
5.0,4.6629455e-07,49.093174,18.16778,9.923569,0,20140401
6.0,0.0019302829,47.778805,17.935764,10.671767,0,20140401
7.0,0.007556497,58.11905,16.506983,13.002917,0,20140401
8.0,0.0,68.251205,15.522952,14.930196,0,20140401
1.0,0.0,48.71703,16.861279,9.419316,0,20140402
2.0,0.017153015,50.501526,16.14202,5.5312805,0,20140402
3.0,0.04599087,61.865383,15.763344,7.2047334,0,20140402
4.0,0.02648567,62.760983,15.734536,9.460466,0,20140402
5.0,0.0005256678,41.722782,17.457336,8.024237,0,20140402
6.0,0.008222105,42.926384,17.085173,9.5204315,0,20140402
7.0,0.0011528531,50.393814,17.16379,9.461345,0,20140402
8.0,0.015015287,59.346794,15.952607,9.79733,0,20140402
8.0,0.0,64.47811,15.754008,22.213837,0,20140403
4.0,0.007986724,57.394493,17.46417,28.187708,0,20140403
7.0,0.0,69.19258,15.389346,11.445681,0,20140403
3.0,0.0003294683,61.08893,17.25419,12.761397,0,20140403
6.0,0.0,63.870014,15.919213,9.43023,0,20140403
2.0,0.0,46.014,16.515297,6.003934,0,20140403
5.0,0.0,54.370438,15.790206,7.873938,0,20140403
1.0,0.017342856,48.65044,16.43943,10.49021,1,20140403
1.0,0.0,66.525505,15.124464,17.061087,0,20140404
2.0,0.006037582,79.81286,12.416008,15.625156,0,20140404
3.0,0.074556515,84.92,13.6903515,9.441457,0,20140404
4.0,0.09805534,84.25889,14.257541,14.326448,0,20140404
5.0,4.6629455e-07,73.100136,15.099552,16.130444,0,20140404
6.0,0.008022104,84.56315,13.475292,15.589787,0,20140404
7.0,0.23858522,87.498856,12.968568,11.861127,0,20140404
8.0,0.116229676,87.08801,13.285645,13.37945,0,20140404
1.0,8.354718,86.740204,10.600683,10.923526,0,20140405
2.0,12.249187,94.67505,8.150212,12.166628,0,20140405
3.0,9.99922,91.94205,11.366119,12.863119,0,20140405
4.0,6.3444567,92.933,11.882871,9.953887,0,20140405
5.0,9.761916,95.04767,10.43642,8.913806,0,20140405
6.0,17.80216,94.363045,11.486976,17.060574,0,20140405
7.0,19.542574,93.243034,11.3257265,18.543463,0,20140405
8.0,9.551733,92.23829,11.481741,16.844389,0,20140405
1.0,16.539555,85.883484,11.5848465,13.821708,0,20140406
2.0,22.884909,86.642525,10.170373,13.089491,0,20140406
3.0,11.676539,81.75455,13.33918,11.123021,0,20140406
4.0,19.768719,89.62314,12.218741,11.461307,0,20140406
5.0,50.764877,89.47644,11.348466,10.565883,0,20140406
6.0,41.547306,90.12725,11.164469,17.376856,0,20140406
7.0,15.196143,82.14936,12.919998,14.384576,0,20140406
8.0,14.573373,87.47762,11.635136,14.288987,0,20140406
1.0,1.3832359,62.3587,16.344358,10.97688,0,20140407
2.0,2.422834,70.418785,14.980341,9.025342,0,20140407
3.0,2.0615299,75.52789,16.32064,11.008988,0,20140407
4.0,6.496636,77.983345,15.390983,15.8650465,0,20140407
5.0,7.1799583,62.29414,17.010553,10.0741,0,20140407
6.0,12.9139805,63.2676,16.874851,14.013553,0,20140407
7.0,3.3371916,64.31062,17.048147,14.194029,0,20140407
8.0,8.989577,74.043144,16.031614,16.382948,0,20140407
1.0,2.8774285,57.328915,18.689909,8.643465,0,20140408
2.0,0.7959411,61.208614,16.894047,5.9007177,0,20140408
3.0,0.27524325,70.89673,16.949928,8.862766,0,20140408
4.0,0.012852808,61.435543,16.94601,12.272835,0,20140408
5.0,0.9696147,50.526833,19.91811,7.215489,0,20140408
6.0,0.23574975,50.068665,19.276543,9.401381,0,20140408
7.0,1.7553684,60.00856,18.328394,12.346988,0,20140408
8.0,0.26776063,61.99223,17.344515,12.498423,0,20140408
1.0,0.00074991555,60.827915,16.727917,12.451853,0,20140409
2.0,0.015959337,59.082493,16.295544,9.519244,0,20140409
3.0,0.012571429,61.832523,17.73643,9.410239,0,20140409
4.0,0.015671652,48.50382,18.257305,12.337171,0,20140409
5.0,0.031706817,52.79113,18.796368,9.030602,0,20140409
6.0,0.0133860465,51.429466,19.508509,10.129606,0,20140409
7.0,0.0010477658,54.968853,18.278017,11.432622,0,20140409
8.0,0.00039396848,51.016895,18.2787,11.540034,0,20140409
1.0,0.21254331,36.056244,15.221234,19.380606,0,20140410
2.0,0.0459067,40.059566,13.773919,10.333873,0,20140410
3.0,0.8097964,54.18131,15.984304,13.560263,0,20140410
4.0,0.7838938,72.28185,14.295103,14.823447,0,20140410
5.0,2.4965768,39.076332,14.920661,14.111562,0,20140410
6.0,0.19792777,44.14559,14.705485,15.87271,0,20140410
7.0,0.66747725,49.982666,15.685293,17.176748,0,20140410
8.0,0.73393446,66.17384,13.7565,15.323352,0,20140410
8.0,0.0,42.096832,16.933601,18.683659,0,20140411
4.0,0.0076849274,41.95324,16.64067,13.607635,0,20140411
7.0,0.0,48.585613,16.33844,12.368006,0,20140411
3.0,0.0040749325,53.766533,16.384336,9.910222,0,20140411
6.0,0.0,54.681328,15.344699,12.020243,0,20140411
2.0,0.0,50.844265,14.005366,10.021006,0,20140411
5.0,0.0,50.70342,15.395404,10.89048,0,20140411
1.0,0.0,48.505634,15.062503,13.455114,1,20140411
1.0,0.6373246,61.42029,16.333067,9.906883,0,20140412
2.0,0.0,54.060547,15.678708,7.697277,0,20140412
3.0,0.0,54.076427,17.335768,8.491212,0,20140412
4.0,0.0,54.0914,17.084291,9.420442,0,20140412
5.0,1.0519576,62.76774,16.201359,8.978363,0,20140412
6.0,0.0,65.324036,16.132545,11.470063,0,20140412
7.0,0.0,57.49768,16.818523,10.398234,0,20140412
8.0,0.0,53.64325,16.162682,10.032278,0,20140412
1.0,0.030464485,65.02724,14.822307,10.076095,0,20140413
2.0,0.4352609,62.09332,14.435857,7.5829473,0,20140413
3.0,2.0691652,69.34657,15.28552,10.703154,0,20140413
4.0,5.4664183,80.29248,13.554204,10.390431,0,20140413
5.0,0.81970227,66.03056,15.032751,11.628249,0,20140413
6.0,1.4178947,69.923294,15.341196,11.05183,0,20140413
7.0,0.29763505,64.40572,15.655239,12.828989,0,20140413
8.0,3.2938201,75.586685,13.816981,11.415597,0,20140413
1.0,5.5885577,56.918476,15.368315,9.717132,0,20140414
2.0,4.0687776,63.255672,13.433816,8.026613,0,20140414
3.0,4.0641212,64.88396,15.707942,8.456674,0,20140414
4.0,7.8803954,77.65042,14.092641,9.3667345,0,20140414
5.0,1.9376982,60.1687,15.293793,8.138196,0,20140414
6.0,4.622166,62.91688,14.998312,9.489001,0,20140414
7.0,5.5550685,59.779068,15.537302,9.062504,0,20140414
8.0,3.4973462,73.49847,13.360153,10.464407,0,20140414
1.0,0.0,59.26699,15.442093,15.154343,0,20140415
2.0,0.022143709,63.06013,14.072123,13.264997,0,20140415
3.0,0.018418856,65.10829,16.203163,13.316692,0,20140415
4.0,0.07146208,53.62554,16.6972,11.523613,0,20140415
