Zone_ID,Precipitation,Humidity,Temperature,Wind,Num_Fires,Date
1.0,0.8121169,56.177414,15.419777,5.661211,0,20120325
2.0,1.5938312,57.946136,13.301608,5.603686,0,20120325
3.0,0.18385804,47.140152,17.198309,8.658596,0,20120325
4.0,0.042605903,49.948345,16.063028,9.770942,0,20120325
5.0,0.41962725,53.493835,15.188906,6.9434085,0,20120325
6.0,0.55343854,60.044006,15.553314,7.2331834,0,20120325
7.0,0.22090395,52.045387,16.397661,8.757701,0,20120325
8.0,0.24468519,51.073303,15.077026,11.9535055,0,20120325
1.0,0.5139184,41.41729,17.071981,8.438288,0,20120326
2.0,2.5656357,46.62094,14.846603,6.736496,0,20120326
3.0,1.3186388,62.690823,16.435612,8.232174,0,20120326
4.0,2.049326,63.940624,14.663277,9.509844,0,20120326
5.0,1.7708831,42.555134,17.169085,8.920996,0,20120326
6.0,0.68034005,45.69738,16.70917,11.301868,0,20120326
7.0,0.6164818,48.507027,16.901716,10.933047,0,20120326
8.0,2.1075118,59.823868,14.688425,11.709346,0,20120326
1.0,0.13570939,32.348232,15.459417,9.919886,0,20120327
2.0,0.07466466,37.835526,13.613633,8.493669,0,20120327
3.0,1.1028364,57.304844,15.755033,7.6711454,0,20120327
4.0,0.5855827,57.167423,15.167245,7.0525293,0,20120327
5.0,0.0,34.384895,15.462187,10.061471,0,20120327
6.0,2.4240317e-05,40.576984,15.198782,15.378616,0,20120327
7.0,0.2817342,43.36207,16.135952,12.291726,0,20120327
8.0,0.7447807,50.225822,15.3519,8.046007,0,20120327
1.0,0.0,35.674797,16.407595,10.629268,0,20120328
2.0,1.7012022e-05,41.33667,13.957056,8.991437,0,20120328
3.0,0.009649887,59.454487,15.38622,8.396843,0,20120328
4.0,0.0035590827,61.62358,14.721496,7.932126,0,20120328
5.0,0.0,34.98519,16.49555,11.188077,0,20120328
6.0,0.0,36.75311,16.118332,14.920106,0,20120328
7.0,0.0009763888,40.687176,16.592743,13.198151,0,20120328
8.0,0.00017984082,52.081383,15.619323,9.599303,0,20120328
1.0,0.0,37.829765,17.571941,10.475899,0,20120329
2.0,0.010094311,39.83452,15.799676,7.056035,0,20120329
3.0,0.04373938,50.0389,16.270765,7.749192,0,20120329
4.0,0.0095047895,46.227974,16.238256,9.254188,0,20120329
5.0,0.00054051256,35.04065,18.017807,8.30006,0,20120329
6.0,0.0083666155,34.98886,17.964197,9.179635,0,20120329
7.0,0.005885998,41.79704,17.132584,9.746334,0,20120329
8.0,0.013544362,42.518024,16.48606,11.904772,0,20120329
1.0,0.01507882,35.026646,16.982115,9.796407,0,20120330
2.0,0.013174519,40.809464,15.151421,11.386154,0,20120330
3.0,0.037321985,52.616123,16.168297,10.60362,0,20120330
4.0,0.0,50.759968,16.101328,9.127443,0,20120330
5.0,0.0,30.757069,19.463032,9.6371975,0,20120330
6.0,0.0,36.272736,18.654348,12.3047905,0,20120330
7.0,0.001743699,37.150063,17.25606,12.977115,0,20120330
8.0,0.0005566741,41.620056,16.912209,10.050839,0,20120330
1.0,0.0,47.263004,16.597599,12.061609,0,20120331
2.0,1.7012022e-05,46.99396,15.422485,8.136767,0,20120331
