Zone_ID,Precipitation,Humidity,Temperature,Wind,Num_Fires,Date
1.0,3.5441804,52.21873,10.931598,12.08985,0,20160325
2.0,2.064853,57.487606,8.955331,9.0584755,0,20160325
3.0,5.522872,68.43756,10.928358,8.017695,0,20160325
4.0,7.257163,76.56101,9.875565,9.801866,0,20160325
5.0,2.544578,52.107204,11.045122,11.027841,0,20160325
6.0,1.3540356,49.35778,10.752935,14.473286,0,20160325
7.0,2.3947582,61.403374,11.067208,10.602775,0,20160325
8.0,6.6919365,76.94373,9.097592,9.277526,0,20160325
1.0,0.011821762,64.86278,10.813246,9.95142,0,20160326
2.0,0.008758548,69.45956,8.679535,6.9126167,0,20160326
3.0,0.036814414,63.613514,11.502949,6.5046787,0,20160326
4.0,1.1160469,61.862656,12.463534,9.767742,0,20160326
5.0,0.0006950257,63.62283,11.232788,6.962679,0,20160326
6.0,0.0077900505,60.179974,11.900961,8.211139,0,20160326
7.0,0.0023030476,63.715183,11.523721,8.536557,0,20160326
8.0,0.83307385,62.604443,11.8914385,10.672936,0,20160326
1.0,3.3155684,59.07204,12.961325,13.030077,0,20160327
2.0,0.9422456,59.140953,11.145613,15.131342,0,20160327
3.0,1.2444533,65.420296,12.342174,13.614606,0,20160327
4.0,5.188738,69.76931,11.828115,15.56917,0,20160327
5.0,3.4023108,52.230736,13.981199,12.629092,0,20160327
6.0,2.2872126,51.95916,13.4095335,13.238666,0,20160327
7.0,0.55592394,57.50863,13.1775255,15.458159,0,20160327
8.0,3.4707046,67.492615,12.014991,16.713726,0,20160327
1.0,0.018919779,56.41971,14.508449,10.014057,0,20160328
2.0,0.0,56.51432,13.279743,8.554584,0,20160328
3.0,0.0073533366,55.592495,15.027609,10.188865,0,20160328
4.0,0.0080501605,54.291187,15.683169,10.56565,0,20160328
5.0,0.0012287903,47.700832,15.717826,9.94383,0,20160328
6.0,0.0,45.386143,15.865196,11.006027,0,20160328
7.0,0.0,51.72298,15.581477,15.20321,0,20160328
8.0,0.0049960813,56.831974,14.972319,13.944454,0,20160328
1.0,0.29438984,62.291107,15.472198,10.690888,0,20160329
2.0,0.30909696,64.05123,14.27332,8.908639,0,20160329
3.0,0.32369226,68.697685,15.715359,11.290141,0,20160329
4.0,0.030901141,60.395546,16.103403,12.652939,0,20160329
5.0,0.0059859864,54.00975,17.530972,9.097151,0,20160329
6.0,0.01518852,48.6533,17.802904,9.699029,0,20160329
7.0,0.041355506,59.19474,16.551275,14.078324,0,20160329
8.0,0.02875789,60.52741,15.97316,12.207311,0,20160329
1.0,0.010583874,46.511356,18.461216,9.228831,0,20160330
2.0,0.0191901,41.939526,18.20623,7.229054,0,20160330
3.0,0.0143275475,48.01188,18.42323,9.625621,0,20160330
4.0,0.007965267,43.55463,18.913975,10.151672,0,20160330
5.0,0.0007628987,46.094467,18.778383,8.03631,0,20160330
6.0,0.0,46.45693,18.624361,10.01199,0,20160330
7.0,0.00090135203,44.8668,18.708086,13.035903,0,20160330
8.0,0.00015690587,44.05429,17.956944,11.127956,0,20160330
1.0,0.013499349,50.96152,20.62329,9.713006,0,20160331
2.0,0.007667334,37.187553,21.890118,8.45328,0,20160331
3.0,5.356299e-05,35.28742,23.818792,8.104574,0,20160331
4.0,0.0,39.23263,22.710564,14.000479,0,20160331
5.0,0.0056950273,53.852695,19.13193,9.994686,0,20160331
6.0,0.0077900505,53.491936,19.63468,10.339423,0,20160331
7.0,0.00059764343,50.628815,20.796597,9.054684,0,20160331
8.0,0.0,42.28433,21.133953,17.237408,0,20160331
8.0,0.00015715927,64.24122,17.652027,21.568481,0,20160401
4.0,0.0,56.970432,18.939291,23.831148,0,20160401
7.0,0.009325084,60.773083,18.454636,11.198305,0,20160401
3.0,0.0010287641,54.585983,20.370924,11.590742,0,20160401
6.0,0.008073934,53.65566,18.721779,8.941727,1,20160401
2.0,0.014486923,47.759518,19.705803,7.5693326,1,20160401
5.0,0.029299043,61.870396,18.31201,8.489465,0,20160401
1.0,0.03179505,64.37581,18.552618,9.6589155,0,20160401
8.0,0.0,70.978874,14.993802,24.113234,0,20160402
4.0,0.008835275,66.50729,16.363766,25.410831,0,20160402
7.0,0.0,70.10048,14.84847,13.597979,0,20160402
