Zone_ID,Precipitation,Humidity,Temperature,Wind,Num_Fires,Date
1.0,2.9258726,93.926,6.511881,6.469333,0,20180325
2.0,3.174667,90.49312,5.2106805,9.322563,0,20180325
3.0,3.2749023,88.59076,8.685195,17.889254,0,20180325
4.0,3.848807,88.386986,8.104639,22.721083,0,20180325
5.0,2.2350411,92.32809,7.0011897,8.9334,0,20180325
6.0,7.299263,93.48983,7.496438,8.109059,0,20180325
7.0,8.191888,96.0959,7.88268,14.533173,0,20180325
8.0,8.030747,91.85718,6.978414,20.841398,0,20180325
1.0,9.758562,92.0032,8.510425,7.1164265,0,20180326
2.0,15.024763,93.00171,7.268069,6.610585,0,20180326
3.0,15.220704,90.75279,9.965573,8.462127,0,20180326
4.0,18.619814,88.83065,10.532697,8.373442,0,20180326
5.0,28.01288,87.34485,9.359194,6.4458013,0,20180326
6.0,18.44102,83.45603,10.184291,8.331432,0,20180326
7.0,14.478626,85.872986,10.483798,9.276741,0,20180326
8.0,16.632572,87.267914,10.567881,10.504012,0,20180326
1.0,8.211605,75.796104,9.631352,8.920615,0,20180327
2.0,12.002611,81.570984,7.0643497,5.8497686,0,20180327
3.0,9.708841,70.04028,10.858752,6.2389116,0,20180327
4.0,1.7393447,71.3479,11.289717,10.385659,0,20180327
5.0,8.328991,75.614265,9.577506,6.0244794,0,20180327
6.0,5.5789676,76.82146,9.372964,8.328174,0,20180327
7.0,8.0443535,71.410736,10.426688,8.233296,0,20180327
8.0,2.3753467,72.20421,10.557956,10.665729,0,20180327
1.0,2.7180412,56.125267,12.772076,13.594515,0,20180328
2.0,1.2677972,58.53185,10.996023,9.426526,0,20180328
3.0,1.880583,64.65488,12.594586,10.057253,0,20180328
4.0,5.774123,76.08783,11.633922,10.82846,0,20180328
5.0,1.7606848,49.589054,13.39613,8.766936,0,20180328
6.0,3.5519087,50.845615,13.039953,11.172441,0,20180328
7.0,2.042723,58.45417,12.898261,13.898445,0,20180328
8.0,1.9808149,71.91595,11.803492,12.326468,0,20180328
1.0,0.0,56.059994,15.053695,12.559255,0,20180329
2.0,0.018463997,54.558056,14.267961,8.737838,0,20180329
3.0,0.014630709,60.92871,15.45474,10.442792,0,20180329
4.0,0.024504151,65.71823,16.135193,10.044624,0,20180329
5.0,0.0,52.6285,16.393444,9.845829,0,20180329
6.0,0.0006919034,50.906384,16.089407,9.4476795,0,20180329
7.0,0.0027830687,57.02446,15.964564,13.914075,0,20180329
8.0,0.008300569,63.72039,15.320995,16.007471,0,20180329
1.0,0.017339563,53.854393,19.698841,11.37338,0,20180330
2.0,0.0034073074,42.86759,20.89887,9.265823,0,20180330
3.0,0.0011101393,39.918877,22.079163,11.830342,0,20180330
4.0,0.0,50.97955,20.943562,21.651365,0,20180330
5.0,0.0,54.991707,18.404297,9.47221,0,20180330
6.0,0.0015911513,54.336994,18.75437,11.723483,0,20180330
